city,year,date,time,no2,pm10,pm25,datetime
Nottingham,2018,06-11-2018,16:00:00,6.395262836,11.81104264,21.75572187,2018-11-06T16:00:00Z
Nottingham,2018,06-11-2018,17:00:00,8.792905332,0,2.179743968,2018-11-06T17:00:00Z
Nottingham,2018,06-11-2018,18:00:00,4.609858822,12.00409868,3.036948524,2018-11-06T18:00:00Z
Nottingham,2018,06-11-2018,19:00:00,10.9453882,20.21924475,4.438927131,2018-11-06T19:00:00Z
Nottingham,2018,06-11-2018,20:00:00,5.267265141,36.0133378,12.82004976,2018-11-06T20:00:00Z
Nottingham,2018,06-11-2018,21:00:00,9.211844964,48.10920443,23.01993924,2018-11-06T21:00:00Z
Nottingham,2018,06-11-2018,22:00:00,18.63335855,31.08530701,30.1586007,2018-11-06T22:00:00Z
Nottingham,2018,06-11-2018,23:00:00,9.73004001,40.58359839,27.36881306,2018-11-06T23:00:00Z
Nottingham,2018,07-11-2018,00:00:00,6.86140916,26.55477743,16.99152259,2018-11-07T00:00:00Z
Nottingham,2018,07-11-2018,01:00:00,0.201710416,7.4434705,6.448938053,2018-11-07T01:00:00Z
Nottingham,2018,07-11-2018,02:00:00,6.655996971,0,5.903221725,2018-11-07T02:00:00Z
Nottingham,2018,07-11-2018,03:00:00,9.708096935,34.90799199,20.4951833,2018-11-07T03:00:00Z
Nottingham,2018,07-11-2018,04:00:00,7.982227848,13.96698633,13.13862763,2018-11-07T04:00:00Z
Nottingham,2018,07-11-2018,05:00:00,5.698157172,38.75115285,20.08012603,2018-11-07T05:00:00Z
Nottingham,2018,07-11-2018,06:00:00,12.86658384,55.48984127,17.87656016,2018-11-07T06:00:00Z
Nottingham,2018,07-11-2018,07:00:00,4.56181453,16.02665372,11.29036819,2018-11-07T07:00:00Z
Nottingham,2018,07-11-2018,08:00:00,11.20723178,31.36710859,16.7343528,2018-11-07T08:00:00Z
Nottingham,2018,07-11-2018,09:00:00,15.79140894,0.731604481,1.722813585,2018-11-07T09:00:00Z
Nottingham,2018,07-11-2018,10:00:00,8.602464753,25.26810911,7.730030318,2018-11-07T10:00:00Z
Nottingham,2018,07-11-2018,11:00:00,12.38942928,0,15.99042136,2018-11-07T11:00:00Z
Nottingham,2018,07-11-2018,12:00:00,16.40517585,35.57509219,15.93360056,2018-11-07T12:00:00Z
Nottingham,2018,07-11-2018,13:00:00,3.539447159,6.327646981,13.96833409,2018-11-07T13:00:00Z
Nottingham,2018,07-11-2018,14:00:00,9.616049211,5.816244118,12.08663299,2018-11-07T14:00:00Z
Nottingham,2018,07-11-2018,15:00:00,2.635303498,15.16106117,8.112669066,2018-11-07T15:00:00Z
Nottingham,2018,07-11-2018,16:00:00,10.69464482,31.68911187,18.65182054,2018-11-07T16:00:00Z
Nottingham,2018,07-11-2018,17:00:00,5.172751002,7.040990822,8.873181862,2018-11-07T17:00:00Z
Nottingham,2018,07-11-2018,18:00:00,19.33466157,13.44634045,13.77488288,2018-11-07T18:00:00Z
Nottingham,2018,07-11-2018,19:00:00,0,0,0,2018-11-07T19:00:00Z
Nottingham,2018,07-11-2018,20:00:00,9.170614397,6.848438736,8.429873837,2018-11-07T20:00:00Z
Nottingham,2018,07-11-2018,21:00:00,0.192715439,39.03935028,21.82782137,2018-11-07T21:00:00Z
Nottingham,2018,07-11-2018,22:00:00,13.34035847,19.46273288,10.25479623,2018-11-07T22:00:00Z
Nottingham,2018,07-11-2018,23:00:00,9.74604475,13.59195956,15.11784851,2018-11-07T23:00:00Z
Nottingham,2018,08-11-2018,00:00:00,19.61324029,53.06793226,35.23597233,2018-11-08T00:00:00Z
Nottingham,2018,08-11-2018,01:00:00,5.895420497,29.92377129,19.3269568,2018-11-08T01:00:00Z
Nottingham,2018,08-11-2018,02:00:00,8.507930451,7.812831539,14.1414008,2018-11-08T02:00:00Z
Nottingham,2018,08-11-2018,03:00:00,9.477482402,20.95374809,14.35987993,2018-11-08T03:00:00Z
Nottingham,2018,08-11-2018,04:00:00,13.99845859,43.79840501,20.15568178,2018-11-08T04:00:00Z
Nottingham,2018,08-11-2018,05:00:00,9.78145637,24.32844367,19.54107797,2018-11-08T05:00:00Z
Nottingham,2018,08-11-2018,06:00:00,18.04737056,23.90333723,18.75853382,2018-11-08T06:00:00Z
Nottingham,2018,08-11-2018,07:00:00,0,1.769849547,2.513450313,2018-11-08T07:00:00Z
Nottingham,2018,08-11-2018,08:00:00,10.0397812,11.75198748,7.508398178,2018-11-08T08:00:00Z
Nottingham,2018,08-11-2018,09:00:00,14.95052373,26.37567702,15.78397782,2018-11-08T09:00:00Z
Nottingham,2018,08-11-2018,10:00:00,6.7495847,17.45668622,22.08621086,2018-11-08T10:00:00Z
Nottingham,2018,08-11-2018,11:00:00,7.707956956,14.15778229,3.17361246,2018-11-08T11:00:00Z
Nottingham,2018,08-11-2018,12:00:00,6.090717842,21.9308148,19.33843461,2018-11-08T12:00:00Z
Nottingham,2018,08-11-2018,13:00:00,11.1425139,20.60518321,17.0415015,2018-11-08T13:00:00Z
Nottingham,2018,08-11-2018,14:00:00,8.716398546,16.88225318,2.169580449,2018-11-08T14:00:00Z
Nottingham,2018,08-11-2018,15:00:00,9.808655698,26.0809459,16.18501308,2018-11-08T15:00:00Z
Nottingham,2018,08-11-2018,16:00:00,6.333807561,13.47188616,8.107825725,2018-11-08T16:00:00Z
Nottingham,2018,08-11-2018,17:00:00,0.498400048,14.47931944,11.4837333,2018-11-08T17:00:00Z
Nottingham,2018,08-11-2018,18:00:00,22.84297219,40.04362531,21.41189842,2018-11-08T18:00:00Z
Nottingham,2018,08-11-2018,19:00:00,2.709301131,14.96870689,16.26222,2018-11-08T19:00:00Z
Nottingham,2018,08-11-2018,20:00:00,14.1626678,25.27275617,17.66145851,2018-11-08T20:00:00Z
Nottingham,2018,08-11-2018,21:00:00,3.098772031,24.27494848,16.47486357,2018-11-08T21:00:00Z
Nottingham,2018,08-11-2018,22:00:00,0.691067146,22.90209221,7.571011012,2018-11-08T22:00:00Z
Nottingham,2018,08-11-2018,23:00:00,7.836548404,4.281123754,10.93847001,2018-11-08T23:00:00Z
Nottingham,2018,09-11-2018,00:00:00,15.07352182,30.32674514,30.04879843,2018-11-09T00:00:00Z
Nottingham,2018,09-11-2018,01:00:00,2.505609834,25.32288511,11.54795819,2018-11-09T01:00:00Z
Nottingham,2018,09-11-2018,02:00:00,9.285164713,3.5460529,4.890979838,2018-11-09T02:00:00Z
Nottingham,2018,09-11-2018,03:00:00,7.936358881,0,9.150471072,2018-11-09T03:00:00Z
Nottingham,2018,09-11-2018,04:00:00,9.696293451,26.54366545,13.09471091,2018-11-09T04:00:00Z
Nottingham,2018,09-11-2018,05:00:00,2.890130033,37.84527372,33.34785379,2018-11-09T05:00:00Z
Nottingham,2018,09-11-2018,06:00:00,2.953986794,0,4.478010569,2018-11-09T06:00:00Z
Nottingham,2018,09-11-2018,07:00:00,19.61324047,41.93874125,24.5444988,2018-11-09T07:00:00Z
Nottingham,2018,09-11-2018,08:00:00,0.867270251,0,0,2018-11-09T08:00:00Z
Nottingham,2018,09-11-2018,09:00:00,8.371244,23.05285578,21.80208728,2018-11-09T09:00:00Z
Nottingham,2018,09-11-2018,10:00:00,5.3488699,8.947983004,8.455440654,2018-11-09T10:00:00Z
Nottingham,2018,09-11-2018,11:00:00,18.82217849,15.39530024,31.77393122,2018-11-09T11:00:00Z
Nottingham,2018,09-11-2018,12:00:00,10.1603364,20.4721435,22.61049538,2018-11-09T12:00:00Z
Nottingham,2018,09-11-2018,13:00:00,9.645116365,36.5644993,17.12439007,2018-11-09T13:00:00Z
Nottingham,2018,09-11-2018,14:00:00,0.738602929,27.80228297,16.75000514,2018-11-09T14:00:00Z
Nottingham,2018,09-11-2018,15:00:00,13.52911106,25.9390002,26.07058269,2018-11-09T15:00:00Z
Nottingham,2018,09-11-2018,16:00:00,12.5497126,33.03180725,30.35667535,2018-11-09T16:00:00Z
Nottingham,2018,09-11-2018,17:00:00,0,38.87584997,14.63855882,2018-11-09T17:00:00Z
Nottingham,2018,09-11-2018,18:00:00,19.47042475,50.78180765,38.15581421,2018-11-09T18:00:00Z
Nottingham,2018,09-11-2018,19:00:00,0,1.258099119,2.995653737,2018-11-09T19:00:00Z
Nottingham,2018,09-11-2018,20:00:00,16.96222566,19.02053994,18.8657263,2018-11-09T20:00:00Z
Nottingham,2018,09-11-2018,21:00:00,13.66430985,4.34033276,11.34061756,2018-11-09T21:00:00Z
Nottingham,2018,09-11-2018,22:00:00,8.784762246,0,6.283181321,2018-11-09T22:00:00Z
Nottingham,2018,09-11-2018,23:00:00,0,0,2.410136847,2018-11-09T23:00:00Z
Nottingham,2018,10-11-2018,00:00:00,0.127962763,3.462306708,3.492762506,2018-11-10T00:00:00Z
Nottingham,2018,10-11-2018,01:00:00,0.893046939,19.5812319,16.0706759,2018-11-10T01:00:00Z
Nottingham,2018,10-11-2018,02:00:00,3.415049333,35.92728324,18.13654608,2018-11-10T02:00:00Z
Nottingham,2018,10-11-2018,03:00:00,9.125648596,49.59703499,26.19865446,2018-11-10T03:00:00Z
Nottingham,2018,10-11-2018,04:00:00,10.83546107,24.0015043,24.39942932,2018-11-10T04:00:00Z
Nottingham,2018,10-11-2018,05:00:00,7.113405091,0,2.705719165,2018-11-10T05:00:00Z
Nottingham,2018,10-11-2018,06:00:00,1.944570363,5.618941456,10.07437541,2018-11-10T06:00:00Z
Nottingham,2018,10-11-2018,07:00:00,14.54187091,33.62608425,16.16799538,2018-11-10T07:00:00Z
Nottingham,2018,10-11-2018,08:00:00,14.5880735,24.31558596,20.95782773,2018-11-10T08:00:00Z
Nottingham,2018,10-11-2018,09:00:00,11.35990198,12.53002553,0,2018-11-10T09:00:00Z
Nottingham,2018,10-11-2018,10:00:00,0,25.79892878,14.86386355,2018-11-10T10:00:00Z
Nottingham,2018,10-11-2018,11:00:00,0,5.36979693,1.201650685,2018-11-10T11:00:00Z
Nottingham,2018,10-11-2018,12:00:00,0,15.50728974,4.000313739,2018-11-10T12:00:00Z
Nottingham,2018,10-11-2018,13:00:00,1.944456847,34.18990376,22.355464949999998,2018-11-10T13:00:00Z
Nottingham,2018,10-11-2018,14:00:00,15.30033451,42.45254784,22.43433253,2018-11-10T14:00:00Z
Nottingham,2018,10-11-2018,15:00:00,18.14948922,13.83214823,30.54860904,2018-11-10T15:00:00Z
Nottingham,2018,10-11-2018,16:00:00,0,13.44311283,14.17801724,2018-11-10T16:00:00Z
Nottingham,2018,10-11-2018,17:00:00,13.81661618,7.815934405,12.72515572,2018-11-10T17:00:00Z
Nottingham,2018,10-11-2018,18:00:00,3.539472361,22.27697711,11.73181301,2018-11-10T18:00:00Z
Nottingham,2018,10-11-2018,19:00:00,14.29380256,36.21653344,15.2988528,2018-11-10T19:00:00Z
Nottingham,2018,10-11-2018,20:00:00,11.24252757,17.37366608,19.47909994,2018-11-10T20:00:00Z
Nottingham,2018,10-11-2018,21:00:00,5.650691102,0,0,2018-11-10T21:00:00Z
Nottingham,2018,10-11-2018,22:00:00,6.741329633,0,1.275153293,2018-11-10T22:00:00Z
Nottingham,2018,10-11-2018,23:00:00,16.04868921,41.87777411,22.26654946,2018-11-10T23:00:00Z
Nottingham,2019,01-11-2019,00:00:00,10.30716948,18.44312989,2.657585519,2019-11-01T00:00:00Z
Nottingham,2019,01-11-2019,01:00:00,9.497321364,30.1690152,19.86249657,2019-11-01T01:00:00Z
Nottingham,2019,01-11-2019,02:00:00,0,0,8.180504648,2019-11-01T02:00:00Z
Nottingham,2019,01-11-2019,03:00:00,1.488074273,20.12583785,12.48252969,2019-11-01T03:00:00Z
Nottingham,2019,01-11-2019,04:00:00,10.94712351,3.215097212,0.316647928,2019-11-01T04:00:00Z
Nottingham,2019,01-11-2019,05:00:00,32.50648227,54.01078675,36.498463,2019-11-01T05:00:00Z
Nottingham,2019,01-11-2019,06:00:00,3.000906753,11.96958639,10.15269259,2019-11-01T06:00:00Z
Nottingham,2019,01-11-2019,07:00:00,2.92957863,0,2.63918718,2019-11-01T07:00:00Z
Nottingham,2019,01-11-2019,08:00:00,7.560647017,8.68970332,2.495051074,2019-11-01T08:00:00Z
Nottingham,2019,01-11-2019,09:00:00,6.341066932,24.22125803,19.19423937,2019-11-01T09:00:00Z
Nottingham,2019,01-11-2019,10:00:00,7.071030762,20.05498673,11.64253656,2019-11-01T10:00:00Z
Nottingham,2019,01-11-2019,11:00:00,11.4887735,17.39930052,12.43783437,2019-11-01T11:00:00Z
Nottingham,2019,01-11-2019,12:00:00,4.198415658,0,7.925186815,2019-11-01T12:00:00Z
Nottingham,2019,01-11-2019,13:00:00,7.388539667,27.84684589,20.69866278,2019-11-01T13:00:00Z
Nottingham,2019,01-11-2019,14:00:00,9.207667387,28.33701789,19.01967273,2019-11-01T14:00:00Z
Nottingham,2019,01-11-2019,15:00:00,2.568063009,26.82587518,10.4867877,2019-11-01T15:00:00Z
Nottingham,2019,01-11-2019,16:00:00,0,19.71710132,11.52305478,2019-11-01T16:00:00Z
Nottingham,2019,01-11-2019,17:00:00,9.566046131,18.27456801,2.430407041,2019-11-01T17:00:00Z
Nottingham,2019,01-11-2019,18:00:00,6.761175972,20.36455913,5.526733366,2019-11-01T18:00:00Z
Nottingham,2019,01-11-2019,19:00:00,6.520693373,21.70298107,17.9560747,2019-11-01T19:00:00Z
Nottingham,2019,01-11-2019,20:00:00,7.885086859,18.79154064,22.01870272,2019-11-01T20:00:00Z
Nottingham,2019,01-11-2019,21:00:00,4.33557349,18.69965986,10.72933508,2019-11-01T21:00:00Z
Nottingham,2019,01-11-2019,22:00:00,4.497508611,19.54384117,12.44503798,2019-11-01T22:00:00Z
Nottingham,2019,01-11-2019,23:00:00,4.881233456,21.15272865,9.841565285,2019-11-01T23:00:00Z
Nottingham,2019,02-11-2019,00:00:00,7.013760485,0,10.26926468,2019-11-02T00:00:00Z
Nottingham,2019,02-11-2019,01:00:00,14.16917761,52.96967456,26.05515898,2019-11-02T01:00:00Z
Nottingham,2019,02-11-2019,02:00:00,18.87251529,33.00044561,20.0450368,2019-11-02T02:00:00Z
Nottingham,2019,02-11-2019,03:00:00,6.404725636,0,0,2019-11-02T03:00:00Z
Nottingham,2019,02-11-2019,04:00:00,9.264993169,20.71468858,12.61835242,2019-11-02T04:00:00Z
Nottingham,2019,02-11-2019,05:00:00,7.729052683,36.23336526,16.34416214,2019-11-02T05:00:00Z
Nottingham,2019,02-11-2019,06:00:00,8.965359276,25.45998707,8.513044007,2019-11-02T06:00:00Z
Nottingham,2019,02-11-2019,07:00:00,16.88021043,36.03689404,27.93167622,2019-11-02T07:00:00Z
Nottingham,2019,02-11-2019,08:00:00,10.15156349,35.30802374,23.79764063,2019-11-02T08:00:00Z
Nottingham,2019,02-11-2019,09:00:00,19.35569924,23.64944807,30.07844007,2019-11-02T09:00:00Z
Nottingham,2019,02-11-2019,10:00:00,5.771478547,6.612997375,8.982953806,2019-11-02T10:00:00Z
Nottingham,2019,02-11-2019,11:00:00,15.99518739,18.50517518,22.6847416,2019-11-02T11:00:00Z
Nottingham,2019,02-11-2019,12:00:00,13.56857832,37.44870645,17.04648258,2019-11-02T12:00:00Z
Nottingham,2019,02-11-2019,13:00:00,10.89606617,39.91567336,23.35396145,2019-11-02T13:00:00Z
Nottingham,2019,02-11-2019,14:00:00,5.011075582,0,12.53692714,2019-11-02T14:00:00Z
Nottingham,2019,02-11-2019,15:00:00,0,27.30798164,21.61248486,2019-11-02T15:00:00Z
Nottingham,2019,02-11-2019,16:00:00,9.616607457,16.04630211,23.88910791,2019-11-02T16:00:00Z
Nottingham,2019,02-11-2019,17:00:00,14.2823395,24.90331169,12.22714982,2019-11-02T17:00:00Z
Nottingham,2019,02-11-2019,18:00:00,4.646448683,16.26310782,14.70981873,2019-11-02T18:00:00Z
Nottingham,2019,02-11-2019,19:00:00,5.238200982,26.11083259,14.06662068,2019-11-02T19:00:00Z
Nottingham,2019,02-11-2019,20:00:00,17.04646593,24.95112311,29.38039327,2019-11-02T20:00:00Z
Nottingham,2019,02-11-2019,21:00:00,9.651075514,10.32693517,1.308895638,2019-11-02T21:00:00Z
Nottingham,2019,02-11-2019,22:00:00,11.90339229,5.827270511,14.430384,2019-11-02T22:00:00Z
Nottingham,2019,02-11-2019,23:00:00,2.897367999,13.85034274,7.836538834,2019-11-02T23:00:00Z
Nottingham,2019,03-11-2019,00:00:00,12.72665309,34.43016531,18.77916023,2019-11-03T00:00:00Z
Nottingham,2019,03-11-2019,01:00:00,12.33172072,47.15994309,16.82110323,2019-11-03T01:00:00Z
Nottingham,2019,03-11-2019,02:00:00,5.851229173,11.24338707,8.832048562,2019-11-03T02:00:00Z
Nottingham,2019,03-11-2019,03:00:00,4.066694697,26.86956006,15.6149966,2019-11-03T03:00:00Z
Nottingham,2019,03-11-2019,04:00:00,4.701444238,9.025936854,2.763871419,2019-11-03T04:00:00Z
Nottingham,2019,03-11-2019,05:00:00,0.035238375,11.27280785,0,2019-11-03T05:00:00Z
Nottingham,2019,03-11-2019,06:00:00,7.43437005,0,0,2019-11-03T06:00:00Z
Nottingham,2019,03-11-2019,07:00:00,6.824500843,7.018752621,8.288881264,2019-11-03T07:00:00Z
Nottingham,2019,03-11-2019,08:00:00,0,17.97187437,5.255026093,2019-11-03T08:00:00Z
Nottingham,2019,03-11-2019,09:00:00,0,17.7881106,1.920252342,2019-11-03T09:00:00Z
Nottingham,2019,03-11-2019,10:00:00,13.6622465,21.17700189,10.50085604,2019-11-03T10:00:00Z
Nottingham,2019,03-11-2019,11:00:00,7.812495933,10.70056823,12.53850114,2019-11-03T11:00:00Z
Nottingham,2019,03-11-2019,12:00:00,0,0,0,2019-11-03T12:00:00Z
Nottingham,2019,03-11-2019,13:00:00,1.153150452,9.999075603,0.625464323,2019-11-03T13:00:00Z
Nottingham,2019,03-11-2019,14:00:00,1.702009048,24.67441402,12.85058571,2019-11-03T14:00:00Z
Nottingham,2019,03-11-2019,15:00:00,3.179249593,33.47450954,15.43035186,2019-11-03T15:00:00Z
Nottingham,2019,03-11-2019,16:00:00,2.452236871,17.18969329,7.727983543,2019-11-03T16:00:00Z
Nottingham,2019,03-11-2019,17:00:00,0.953970973,0,0,2019-11-03T17:00:00Z
Nottingham,2019,03-11-2019,18:00:00,6.809632253,22.01952525,21.3297586,2019-11-03T18:00:00Z
Nottingham,2019,03-11-2019,19:00:00,7.220855454,10.1860006,8.449796143,2019-11-03T19:00:00Z
Nottingham,2019,03-11-2019,20:00:00,1.132838409,11.77794304,11.39186279,2019-11-03T20:00:00Z
Nottingham,2019,03-11-2019,21:00:00,0.160707827,15.60705744,16.33016342,2019-11-03T21:00:00Z
Nottingham,2019,03-11-2019,22:00:00,17.25737633,0,18.74532982,2019-11-03T22:00:00Z
Nottingham,2019,03-11-2019,23:00:00,15.63383117,3.644701903,20.44161262,2019-11-03T23:00:00Z
Nottingham,2019,04-11-2019,00:00:00,1.487447543,3.141255741,0,2019-11-04T00:00:00Z
Nottingham,2019,04-11-2019,01:00:00,0,32.81681002,18.9517109,2019-11-04T01:00:00Z
Nottingham,2019,04-11-2019,02:00:00,12.0711507,10.42655743,14.01641638,2019-11-04T02:00:00Z
Nottingham,2019,04-11-2019,03:00:00,5.077955053,0,3.278627652,2019-11-04T03:00:00Z
Nottingham,2019,04-11-2019,04:00:00,6.166899737,6.741883771,6.845908418,2019-11-04T04:00:00Z
Nottingham,2019,04-11-2019,05:00:00,15.52147671,47.64111563,32.62677683,2019-11-04T05:00:00Z
Nottingham,2019,04-11-2019,06:00:00,12.67820138,16.37306858,17.810038,2019-11-04T06:00:00Z
Nottingham,2019,04-11-2019,07:00:00,5.140426613,10.0387691,5.878028058,2019-11-04T07:00:00Z
Nottingham,2019,04-11-2019,08:00:00,4.250705254,22.12311581,18.36870584,2019-11-04T08:00:00Z
Nottingham,2019,04-11-2019,09:00:00,0,3.356391763,0,2019-11-04T09:00:00Z
Nottingham,2019,04-11-2019,10:00:00,8.181712241,3.685619332,11.65621125,2019-11-04T10:00:00Z
Nottingham,2019,04-11-2019,11:00:00,15.88374942,17.97193826,19.3783782,2019-11-04T11:00:00Z
Nottingham,2019,04-11-2019,12:00:00,1.242972758,35.63912527,20.67605581,2019-11-04T12:00:00Z
Nottingham,2019,04-11-2019,13:00:00,0,0,5.989122559,2019-11-04T13:00:00Z
Nottingham,2019,04-11-2019,14:00:00,3.060529251,1.26270525,5.18717485,2019-11-04T14:00:00Z
Nottingham,2019,04-11-2019,15:00:00,0,18.70821627,13.85343049,2019-11-04T15:00:00Z
Nottingham,2019,04-11-2019,16:00:00,2.411529296,10.32626531,12.21038939,2019-11-04T16:00:00Z
Nottingham,2019,04-11-2019,17:00:00,23.39158928,37.84595111,21.92071496,2019-11-04T17:00:00Z
Nottingham,2019,04-11-2019,18:00:00,2.756994327,17.32677871,16.77087495,2019-11-04T18:00:00Z
Nottingham,2019,04-11-2019,19:00:00,14.1809854,21.40723743,25.91879894,2019-11-04T19:00:00Z
Nottingham,2019,04-11-2019,20:00:00,12.04168288,35.32261662,24.03142387,2019-11-04T20:00:00Z
Nottingham,2019,04-11-2019,21:00:00,19.51468158,52.95543792,34.37460175,2019-11-04T21:00:00Z
Nottingham,2019,04-11-2019,22:00:00,9.04894739,17.65870343,12.08724864,2019-11-04T22:00:00Z
Nottingham,2019,04-11-2019,23:00:00,11.142773,17.24440891,7.082461366,2019-11-04T23:00:00Z
Nottingham,2019,05-11-2019,00:00:00,30.01676684,48.41580779,52.39093008,2019-11-05T00:00:00Z
Nottingham,2019,05-11-2019,01:00:00,48.99762091,91.03506354,82.98426158,2019-11-05T01:00:00Z
Nottingham,2019,05-11-2019,02:00:00,62.87659503,153.3802457,116.477504,2019-11-05T02:00:00Z
Nottingham,2019,05-11-2019,03:00:00,58.74289482,157.6420265,118.4300107,2019-11-05T03:00:00Z
Nottingham,2019,05-11-2019,04:00:00,48.04002172,113.5911314,89.79167127,2019-11-05T04:00:00Z
Nottingham,2019,05-11-2019,05:00:00,47.01446755,140.2474874,99.14867811,2019-11-05T05:00:00Z
Nottingham,2019,05-11-2019,06:00:00,41.08200973,101.2414076,80.0564604,2019-11-05T06:00:00Z
Nottingham,2019,05-11-2019,07:00:00,58.64165538,123.9334891,103.1008135,2019-11-05T07:00:00Z
Nottingham,2019,05-11-2019,08:00:00,36.85456336,102.9272514,73.83502249,2019-11-05T08:00:00Z
Nottingham,2019,05-11-2019,09:00:00,67.74962893,124.9983528,93.34169538,2019-11-05T09:00:00Z
Nottingham,2019,05-11-2019,10:00:00,65.34589088,133.2241127,89.43033039,2019-11-05T10:00:00Z
Nottingham,2019,05-11-2019,11:00:00,44.19164244,114.1279472,82.10027678,2019-11-05T11:00:00Z
Nottingham,2019,05-11-2019,12:00:00,42.70493885,116.0325396,80.3163379,2019-11-05T12:00:00Z
Nottingham,2019,05-11-2019,13:00:00,107.5547016,197.3873839,153.1335855,2019-11-05T13:00:00Z
Nottingham,2019,05-11-2019,14:00:00,35.52081404,85.40066651,67.8594244,2019-11-05T14:00:00Z
Nottingham,2019,05-11-2019,15:00:00,42.2147137,114.3621665,92.46503356,2019-11-05T15:00:00Z
Nottingham,2019,05-11-2019,16:00:00,15.13478298,23.58336921,28.67233252,2019-11-05T16:00:00Z
Nottingham,2019,05-11-2019,17:00:00,57.44148748,141.7131578,99.08647829,2019-11-05T17:00:00Z
Nottingham,2019,05-11-2019,18:00:00,46.69627744,132.7417677,99.25293614,2019-11-05T18:00:00Z
Nottingham,2019,05-11-2019,19:00:00,54.03425424,139.4134135,85.89914485,2019-11-05T19:00:00Z
Nottingham,2019,05-11-2019,20:00:00,70.48802945,124.2027605,102.9987409,2019-11-05T20:00:00Z
Nottingham,2019,05-11-2019,21:00:00,61.15320514,130.8232347,117.7357276,2019-11-05T21:00:00Z
Nottingham,2019,05-11-2019,22:00:00,32.79874345,65.14491534,57.44635813,2019-11-05T22:00:00Z
Nottingham,2019,05-11-2019,23:00:00,27.70164363,88.2794878,66.1970724,2019-11-05T23:00:00Z
Nottingham,2019,06-11-2019,00:00:00,15.3998213,24.46911178,12.51695997,2019-11-06T00:00:00Z
Nottingham,2019,06-11-2019,01:00:00,5.62374665,5.162811048,2.088937023,2019-11-06T01:00:00Z
Nottingham,2019,06-11-2019,02:00:00,6.549536851,3.587297513,18.70489723,2019-11-06T02:00:00Z
Nottingham,2019,06-11-2019,03:00:00,15.89565037,2.455375554,19.03146897,2019-11-06T03:00:00Z
Nottingham,2019,06-11-2019,04:00:00,0,4.404653117,10.26888115,2019-11-06T04:00:00Z
Nottingham,2019,06-11-2019,05:00:00,18.32066001,15.13983692,19.80884321,2019-11-06T05:00:00Z
Nottingham,2019,06-11-2019,06:00:00,16.47326827,23.58185178,20.61546893,2019-11-06T06:00:00Z
Nottingham,2019,06-11-2019,07:00:00,1.750304887,26.71333592,0,2019-11-06T07:00:00Z
Nottingham,2019,06-11-2019,08:00:00,8.229240184,16.17981861,12.25185148,2019-11-06T08:00:00Z
Nottingham,2019,06-11-2019,09:00:00,0.780203199,25.28173338,18.34992399,2019-11-06T09:00:00Z
Nottingham,2019,06-11-2019,10:00:00,5.165026496,1.735561843,11.13964535,2019-11-06T10:00:00Z
Nottingham,2019,06-11-2019,11:00:00,9.066817332,37.85592797,21.18669704,2019-11-06T11:00:00Z
Nottingham,2019,06-11-2019,12:00:00,15.60602805,12.10646218,11.97354238,2019-11-06T12:00:00Z
Nottingham,2019,06-11-2019,13:00:00,4.38102771,16.28928194,4.240539474,2019-11-06T13:00:00Z
Nottingham,2019,06-11-2019,14:00:00,16.46178499,17.969844,28.45147281,2019-11-06T14:00:00Z
Nottingham,2019,06-11-2019,15:00:00,2.273308972,0,2.973152122,2019-11-06T15:00:00Z
Nottingham,2019,06-11-2019,16:00:00,21.9478315,56.16614495,18.13734167,2019-11-06T16:00:00Z
Nottingham,2019,06-11-2019,17:00:00,1.806711521,23.18898169,10.73451843,2019-11-06T17:00:00Z
Nottingham,2019,06-11-2019,18:00:00,0,0,6.417221952,2019-11-06T18:00:00Z
Nottingham,2019,06-11-2019,19:00:00,0,8.259600853,10.33793391,2019-11-06T19:00:00Z
Nottingham,2019,06-11-2019,20:00:00,7.585993699,41.56156033,20.21478826,2019-11-06T20:00:00Z
Nottingham,2019,06-11-2019,21:00:00,3.113205664,17.84917133,2.509497746,2019-11-06T21:00:00Z
Nottingham,2019,06-11-2019,22:00:00,5.600745489,20.45001025,11.37431309,2019-11-06T22:00:00Z
Nottingham,2019,06-11-2019,23:00:00,3.03804708,12.85616524,0.53303645,2019-11-06T23:00:00Z
Nottingham,2019,07-11-2019,00:00:00,15.98257566,56.4313868,30.33889602,2019-11-07T00:00:00Z
Nottingham,2019,07-11-2019,01:00:00,0,24.98784505,16.41089555,2019-11-07T01:00:00Z
Nottingham,2019,07-11-2019,02:00:00,1.492823983,14.43902516,4.624269852,2019-11-07T02:00:00Z
Nottingham,2019,07-11-2019,03:00:00,11.62528998,36.5723672,24.66514706,2019-11-07T03:00:00Z
Nottingham,2019,07-11-2019,04:00:00,4.760237649,19.13514728,8.473784346,2019-11-07T04:00:00Z
Nottingham,2019,07-11-2019,05:00:00,0.890393187,17.32928957,8.069305019,2019-11-07T05:00:00Z
Nottingham,2019,07-11-2019,06:00:00,6.727015554,23.59827048,26.76176654,2019-11-07T06:00:00Z
Nottingham,2019,07-11-2019,07:00:00,2.948600478,5.567235447,0,2019-11-07T07:00:00Z
Nottingham,2019,07-11-2019,08:00:00,10.55756634,29.9292804,11.7342577,2019-11-07T08:00:00Z
Nottingham,2019,07-11-2019,09:00:00,8.416572734,0,2.142597294,2019-11-07T09:00:00Z
